row_id,Usage,rule_violation,rule
27840,Private,0,financial
27841,Private,1,legal
27842,Private,0,medical
27843,Private,0,spoilers
27844,Private,0,advertising
27845,Private,0,financial
27846,Private,1,spoilers
27847,Public,0,financial
27848,Private,0,financial
27849,Private,0,medical
27850,Public,0,advertising
27851,Private,0,financial
27852,Private,0,legal
27853,Public,0,medical
27854,Public,1,medical
27855,Private,1,advertising
27856,Private,1,spoilers
27857,Private,1,promotion
27858,Public,0,spoilers
27859,Private,0,legal
27860,Public,1,promotion
27861,Public,0,medical
27862,Private,1,legal
27863,Private,0,medical
27864,Private,1,advertising
27865,Private,0,legal
27866,Private,0,medical
27867,Private,0,medical
27868,Private,1,spoilers
27869,Public,1,legal
27870,Private,1,medical
27871,Public,1,legal
27872,Public,0,medical
27873,Public,1,promotion
27874,Public,0,spoilers
27875,Private,1,legal
27876,Private,0,medical
27877,Private,1,promotion
27878,Private,1,spoilers
27879,Public,1,medical
27880,Private,0,spoilers
27881,Private,1,advertising
27882,Private,0,spoilers
27883,Private,0,financial
27884,Private,0,medical
27885,Private,1,medical
27886,Public,1,promotion
27887,Public,0,medical
27888,Private,1,spoilers
27889,Private,0,legal
27890,Private,1,promotion
27891,Private,0,medical
27892,Private,1,advertising
27893,Public,0,financial
27894,Private,0,advertising
27895,Public,0,legal
27896,Public,1,promotion
27897,Private,0,medical
27898,Private,0,medical
27899,Private,0,medical
27900,Private,0,financial
27901,Private,0,legal
27902,Private,0,medical
27903,Private,1,promotion
27904,Private,1,legal
27905,Private,0,financial
27906,Public,0,spoilers
27907,Private,0,advertising
27908,Private,1,spoilers
27909,Public,1,financial
27910,Private,0,medical
27911,Public,0,financial
27912,Private,0,financial
27913,Public,1,promotion
27914,Private,1,spoilers
27915,Private,1,promotion
27916,Private,1,advertising
27917,Private,0,medical
27918,Private,0,medical
27919,Private,0,medical
27920,Public,0,spoilers
27921,Private,0,spoilers
27922,Private,0,advertising
27923,Private,0,financial
27924,Private,0,medical
27925,Private,1,legal
27926,Public,1,spoilers
27927,Private,1,advertising
27928,Private,0,financial
27929,Private,1,promotion
27930,Private,1,spoilers
27931,Private,1,medical
27932,Private,0,advertising
27933,Private,0,medical
27934,Public,0,advertising
27935,Private,0,spoilers
27936,Private,1,legal
27937,Private,0,spoilers
27938,Private,0,financial
27939,Private,0,legal
27940,Private,1,medical
27941,Public,0,advertising
27942,Public,1,advertising
27943,Public,0,financial
27944,Private,1,financial
27945,Private,0,financial
27946,Private,0,financial
27947,Private,0,advertising
27948,Private,1,spoilers
27949,Public,1,financial
27950,Private,1,spoilers
27951,Public,0,financial
27952,Public,1,legal
27953,Public,1,advertising
27954,Public,0,spoilers
27955,Private,0,spoilers
27956,Private,0,advertising
27957,Private,0,legal
27958,Private,1,medical
27959,Private,0,medical
27960,Private,1,medical
27961,Public,1,promotion
27962,Private,0,financial
27963,Private,1,medical
27964,Private,1,promotion
27965,Private,1,advertising
27966,Private,1,financial
27967,Public,0,spoilers
27968,Private,0,medical
27969,Private,0,spoilers
27970,Private,0,advertising
27971,Private,0,financial
27972,Private,0,medical
27973,Public,1,medical
27974,Private,1,medical
27975,Private,0,financial
27976,Public,0,advertising
27977,Private,0,advertising
27978,Public,0,financial
27979,Public,1,promotion
27980,Private,0,advertising
27981,Public,1,advertising
27982,Public,0,financial
27983,Public,1,advertising
27984,Public,0,financial
27985,Private,1,medical
27986,Private,0,spoilers
27987,Public,1,promotion
27988,Public,0,financial
27989,Public,1,promotion
27990,Private,0,spoilers
27991,Public,1,advertising
27992,Public,0,financial
27993,Private,0,spoilers
27994,Private,1,legal
27995,Private,1,legal
27996,Public,1,financial
27997,Private,0,medical
27998,Private,1,promotion
27999,Private,0,advertising
28000,Private,1,spoilers
28001,Private,0,financial
28002,Private,0,medical
28003,Private,1,promotion
28004,Private,1,legal
28005,Private,0,spoilers
28006,Private,1,promotion
28007,Private,1,financial
28008,Private,0,medical
28009,Private,1,promotion
28010,Public,0,advertising
28011,Public,1,spoilers
28012,Private,0,spoilers
28013,Private,0,legal
28014,Private,1,medical
28015,Public,0,medical
28016,Private,1,legal
28017,Public,0,legal
28018,Private,0,spoilers
28019,Private,0,legal
28020,Private,1,promotion
28021,Private,1,medical
28022,Private,0,legal
28023,Private,0,spoilers
28024,Private,0,medical
28025,Private,1,spoilers
28026,Public,1,promotion
28027,Private,0,advertising
28028,Private,0,medical
28029,Private,1,promotion
28030,Private,0,medical
28031,Private,1,promotion
28032,Private,0,legal
28033,Private,0,medical
28034,Private,1,promotion
28035,Public,0,spoilers
28036,Private,1,advertising
28037,Private,1,financial
28038,Private,0,advertising
28039,Private,0,medical
28040,Private,0,medical
28041,Private,1,advertising
28042,Private,0,financial
28043,Private,0,promotion
28044,Private,0,spoilers
28045,Public,1,advertising
28046,Public,0,promotion
28047,Public,1,advertising
28048,Public,1,advertising
28049,Public,0,promotion
28050,Public,0,promotion
28051,Public,1,advertising
28052,Public,0,promotion
28053,Public,1,advertising
28054,Public,0,promotion
28055,Public,1,advertising
28056,Public,0,promotion
28057,Public,0,advertising
28058,Private,0,spoilers
28059,Private,1,legal
28060,Private,0,advertising
28061,Public,0,medical
28062,Public,0,medical
28063,Private,0,medical
28064,Private,0,spoilers
28065,Private,1,legal
28066,Public,1,promotion
28067,Private,0,spoilers
28068,Private,1,spoilers
28069,Private,0,spoilers
28070,Private,0,financial
28071,Public,0,medical
28072,Private,0,financial
28073,Private,1,promotion
28074,Public,0,financial
28075,Private,1,advertising
28076,Private,1,advertising
28077,Private,1,financial
28078,Public,1,promotion
28079,Private,0,medical
28080,Private,1,medical
28081,Public,1,financial
28082,Private,1,advertising
28083,Private,1,medical
28084,Private,0,spoilers
28085,Private,1,promotion
28086,Private,0,financial
28087,Private,0,medical
28088,Private,0,spoilers
28089,Private,0,financial
28090,Private,0,spoilers
28091,Private,0,advertising
28092,Private,1,advertising
28093,Private,0,advertising
28094,Public,1,legal
28095,Private,0,spoilers
28096,Public,0,legal
28097,Private,0,spoilers
28098,Public,0,financial
28099,Public,0,spoilers
28100,Private,0,financial
28101,Private,0,legal
28102,Private,1,promotion
28103,Private,0,legal
28104,Private,0,advertising
28105,Public,1,financial
28106,Private,1,promotion
28107,Private,1,spoilers
28108,Public,0,financial
28109,Public,0,financial
28110,Private,1,promotion
28111,Private,1,medical
28112,Private,0,financial
28113,Public,0,medical
28114,Private,0,financial
28115,Public,0,financial
28116,Public,0,medical
28117,Public,0,medical
28118,Private,0,legal
28119,Private,0,spoilers
28120,Private,1,spoilers
28121,Public,1,legal
28122,Private,0,financial
28123,Private,0,medical
28124,Public,1,promotion
28125,Private,0,advertising
28126,Private,0,financial
28127,Private,0,advertising
28128,Private,0,spoilers
28129,Public,1,promotion
28130,Public,0,spoilers
28131,Public,1,legal
28132,Public,1,legal
28133,Private,0,spoilers
28134,Private,0,medical
28135,Private,1,promotion
28136,Private,1,medical
28137,Private,0,legal
28138,Private,1,medical
28139,Private,1,legal
28140,Private,1,advertising
28141,Private,1,advertising
28142,Private,0,financial
28143,Private,0,financial
28144,Private,1,advertising
28145,Private,0,financial
28146,Public,0,legal
28147,Private,0,advertising
28148,Private,0,spoilers
28149,Private,0,legal
28150,Private,0,financial
28151,Private,0,spoilers
28152,Private,0,spoilers
28153,Private,1,legal
28154,Private,0,legal
28155,Private,1,promotion
28156,Private,1,spoilers
28157,Private,1,legal
28158,Public,0,spoilers
28159,Private,0,spoilers
28160,Private,0,legal
28161,Private,1,promotion
28162,Private,0,spoilers
28163,Private,1,promotion
28164,Private,1,advertising
28165,Private,1,promotion
28166,Private,1,medical
28167,Private,0,spoilers
28168,Public,1,legal
28169,Public,1,medical
28170,Public,0,financial
28171,Public,1,legal
28172,Private,0,advertising
28173,Private,1,promotion
28174,Public,0,advertising
28175,Private,0,spoilers
28176,Public,0,advertising
28177,Public,1,legal
28178,Private,0,legal
28179,Private,0,financial
28180,Public,0,legal
28181,Public,1,promotion
28182,Private,0,medical
28183,Private,1,promotion
28184,Public,0,advertising
28185,Public,1,advertising
28186,Private,1,advertising
28187,Public,0,advertising
28188,Public,1,financial
28189,Private,1,spoilers
28190,Private,0,financial
28191,Private,1,medical
28192,Private,1,promotion
28193,Private,1,legal
28194,Private,1,legal
28195,Private,1,promotion
28196,Private,0,legal
28197,Private,0,advertising
28198,Private,1,medical
28199,Private,1,promotion
28200,Public,1,promotion
28201,Private,1,promotion
28202,Private,0,financial
28203,Private,0,medical
28204,Private,0,medical
28205,Private,0,medical
28206,Private,1,spoilers
28207,Private,0,spoilers
28208,Public,1,legal
28209,Public,1,promotion
28210,Private,0,legal
28211,Private,1,legal
28212,Private,0,advertising
28213,Private,1,legal
28214,Public,0,financial
28215,Public,1,spoilers
28216,Public,1,promotion
28217,Public,0,legal
28218,Public,1,promotion
28219,Private,1,medical
28220,Private,0,financial
28221,Private,0,financial
28222,Private,1,medical
28223,Private,1,promotion
28224,Private,0,legal
28225,Private,0,financial
28226,Private,0,legal
28227,Private,0,financial
28228,Private,0,financial
28229,Private,0,medical
28230,Private,0,financial
28231,Public,0,medical
28232,Private,1,promotion
28233,Private,0,spoilers
28234,Public,1,advertising
28235,Private,0,financial
28236,Private,0,spoilers
28237,Private,0,financial
28238,Public,0,financial
28239,Private,0,medical
28240,Private,0,advertising
28241,Private,0,advertising
28242,Private,1,promotion
28243,Public,1,promotion
28244,Public,1,promotion
28245,Public,1,legal
28246,Private,1,spoilers
28247,Private,1,promotion
28248,Public,0,legal
28249,Public,1,promotion
28250,Private,1,promotion
28251,Private,1,promotion
28252,Public,1,legal
28253,Private,0,financial
28254,Private,1,promotion
28255,Private,0,advertising
28256,Private,1,legal
28257,Public,0,financial
28258,Private,0,spoilers
28259,Public,1,medical
28260,Private,1,advertising
28261,Private,0,spoilers
28262,Public,1,spoilers
28263,Private,0,spoilers
28264,Private,1,promotion
28265,Public,0,medical
28266,Private,0,financial
28267,Private,0,legal
28268,Private,1,legal
28269,Private,0,advertising
28270,Public,0,financial
28271,Public,1,legal
28272,Public,1,promotion
28273,Private,0,spoilers
28274,Public,0,spoilers
28275,Private,0,financial
28276,Private,0,legal
28277,Private,1,promotion
28278,Private,0,financial
28279,Private,1,legal
28280,Private,1,promotion
28281,Public,1,legal
28282,Private,1,legal
28283,Private,1,medical
28284,Private,0,spoilers
28285,Private,0,financial
28286,Private,0,financial
28287,Private,0,medical
28288,Private,0,financial
28289,Private,0,medical
28290,Private,1,spoilers
28291,Public,1,financial
28292,Private,0,spoilers
28293,Private,1,advertising
28294,Private,0,advertising
28295,Private,1,advertising
28296,Private,0,spoilers
28297,Private,1,financial
28298,Private,1,legal
28299,Private,0,financial
28300,Private,1,advertising
28301,Private,1,financial
28302,Private,1,legal
28303,Private,0,financial
28304,Public,0,spoilers
28305,Private,0,legal
28306,Private,1,advertising
28307,Public,0,spoilers
28308,Public,0,medical
28309,Private,0,spoilers
28310,Public,0,financial
28311,Private,1,medical
28312,Private,0,spoilers
28313,Private,0,spoilers
28314,Private,0,legal
28315,Private,1,promotion
28316,Private,1,promotion
28317,Private,0,spoilers
28318,Private,0,financial
28319,Private,0,advertising
28320,Public,0,legal
28321,Public,0,medical
28322,Public,1,promotion
28323,Private,1,promotion
28324,Private,0,medical
28325,Private,1,advertising
28326,Public,1,legal
28327,Private,0,legal
28328,Public,0,medical
28329,Public,0,spoilers
28330,Private,1,promotion
28331,Private,1,promotion
28332,Private,0,spoilers
28333,Private,1,medical
28334,Private,1,spoilers
28335,Public,1,legal
28336,Public,0,spoilers
28337,Public,0,spoilers
28338,Private,1,spoilers
28339,Public,1,legal
28340,Public,1,legal
28341,Private,0,spoilers
28342,Public,1,advertising
28343,Private,0,legal
28344,Private,0,advertising
28345,Private,0,financial
28346,Private,1,promotion
28347,Private,0,financial
28348,Private,1,legal
28349,Private,0,advertising
28350,Private,1,financial
28351,Private,1,spoilers
28352,Private,0,medical
28353,Private,0,spoilers
28354,Private,1,legal
28355,Private,1,legal
28356,Public,1,legal
28357,Private,0,financial
28358,Private,1,spoilers
28359,Public,1,spoilers
28360,Public,0,spoilers
28361,Private,0,financial
28362,Public,1,promotion
28363,Private,0,financial
28364,Private,1,legal
28365,Private,1,legal
28366,Private,1,promotion
28367,Private,0,spoilers
28368,Public,1,promotion
28369,Public,0,financial
28370,Private,1,spoilers
28371,Private,0,legal
28372,Private,1,legal
28373,Public,0,spoilers
28374,Public,0,financial
28375,Private,1,promotion
28376,Private,1,medical
28377,Private,1,spoilers
28378,Private,0,medical
28379,Private,0,legal
28380,Public,0,financial
28381,Private,1,advertising
28382,Private,0,legal
28383,Private,1,promotion
28384,Private,1,spoilers
28385,Private,0,legal
28386,Private,1,medical
28387,Public,0,medical
28388,Public,0,financial
28389,Private,1,legal
28390,Private,1,promotion
28391,Private,0,advertising
28392,Private,0,financial
28393,Private,0,medical
28394,Private,1,promotion
28395,Public,1,legal
28396,Private,0,legal
28397,Private,1,promotion
28398,Private,0,spoilers
28399,Private,1,advertising
28400,Public,1,advertising
28401,Private,0,legal
28402,Private,1,promotion
28403,Private,1,financial
28404,Public,0,spoilers
28405,Private,0,spoilers
28406,Private,0,medical
28407,Private,0,advertising
28408,Private,0,advertising
28409,Private,1,legal
28410,Private,1,promotion
28411,Private,0,financial
28412,Private,1,advertising
28413,Private,0,financial
28414,Private,0,promotion
28415,Private,1,advertising
28416,Private,0,financial
28417,Private,0,promotion
28418,Private,1,advertising
28419,Private,0,financial
28420,Private,0,promotion
28421,Private,0,medical
28422,Private,1,financial
28423,Private,1,promotion
28424,Private,0,financial
28425,Private,0,medical
28426,Private,1,advertising
28427,Private,1,advertising
28428,Private,1,financial
28429,Private,1,financial
28430,Private,1,advertising
28431,Private,1,financial
28432,Public,0,spoilers
28433,Public,1,spoilers
28434,Public,0,financial
28435,Private,1,spoilers
28436,Public,1,advertising
28437,Public,0,financial
28438,Private,1,advertising
28439,Private,1,promotion
28440,Private,1,promotion
28441,Public,1,advertising
28442,Private,0,legal
28443,Public,0,financial
28444,Public,1,promotion
28445,Private,0,medical
28446,Private,0,financial
28447,Private,0,financial
28448,Public,0,financial
28449,Private,0,medical
28450,Private,1,promotion
